I26831,63,8,94,63,34
I26839,60,42,62,44,79
I26842,57,6,36,52,16
I26844,4,100,10,30,89
I26848,49,40,62,94,62
I26852,86,14,3,4,81
I26853,72,0,32,5,19
I26854,24,3,75,54,24
I26855,91,84,8,57,59
I26856,28,50,78,31,61
I26860,1,95,62,93,32
I26861,37,31,14,41,55
I26862,6,3,95,21,38
I26864,89,81,100,28,90
I26866,8,39,48,66,66
I26870,62,57,47,17,46
I26871,59,85,11,91,75
I26874,22,19,73,23,31
I26877,18,86,80,69,60
I26888,62,43,35,22,91
I26893,48,72,93,47,6
I26895,17,14,24,66,42
I26899,72,27,73,83,0
I26902,64,2,31,47,65
I26903,18,6,40,51,20
I26907,62,48,25,88,40
I26908,55,44,72,19,33
I26911,57,16,53,31,98
I26918,69,79,58,65,26
I26919,42,70,72,25,68
I26932,88,57,73,42,86
I26933,1,55,47,73,87
I26937,47,53,82,85,1
I26939,88,47,17,13,53
I26941,57,88,28,56,94
I26942,55,89,64,84,66
I26944,44,62,47,83,30
I26945,84,63,7,53,60
I26946,37,4,31,47,87
I26952,15,19,97,87,76
I26961,78,19,95,57,3
I26963,50,92,68,94,56
I26965,42,31,0,55,67
I26971,57,95,51,83,97
I26974,49,16,89,79,63
I26979,39,2,96,97,62
I26982,30,50,60,80,84
I26987,40,48,74,0,88
I26988,18,12,30,34,63
I26990,48,13,43,72,21
I26991,63,24,88,69,76
I26992,68,9,49,99,1
I26995,3,3,9,58,16
I26996,55,71,35,74,70
I26998,79,97,28,46,10
I27000,2,73,81,35,37
I27005,16,29,41,42,86
I27008,49,63,23,83,40
I27010,81,74,79,4,39
I27014,99,13,48,79,74
I27016,27,60,60,10,7
I27023,0,67,81,45,28
I27025,19,54,48,98,35
I27026,36,1,86,27,57
I27030,33,3,84,10,85
I27032,65,42,78,44,82
I27035,85,17,2,88,1
I27036,56,14,45,9,76
I27040,36,77,56,8,100
I27041,69,49,38,34,80
I27048,32,57,41,41,66
I27055,27,69,33,28,72
I27056,28,66,2,62,68
I27057,13,43,92,54,78
I27059,4,90,57,23,31
I27065,36,38,98,72,42
I27067,50,4,46,11,5
I27068,73,40,13,27,55
I27069,91,13,76,36,3
I27070,0,18,77,11,90
I27071,23,59,27,29,30
I27072,56,28,46,52,12
I27073,42,13,40,34,2
I27074,17,94,84,43,36
I27079,90,26,24,34,54
I27097,45,32,58,8,58
I27101,66,18,1,71,44
I27104,26,6,42,79,61
I27108,26,75,24,7,8
I27113,63,13,8,33,93
I27114,55,21,77,16,1
I27116,49,45,34,21,44
I27120,31,22,85,2,59
I27123,76,18,35,63,56
I27124,38,98,39,62,86
I27125,11,44,38,73,83
I27126,30,91,6,15,68
I27142,48,84,89,23,25
I27143,57,94,13,65,42
I27144,64,52,79,6,55
I27145,58,6,59,25,75
I27148,78,65,84,69,98
I27150,76,88,72,99,10
I27151,35,32,43,21,57
I27157,3,4,29,17,69
I27161,10,98,95,18,51
I27165,65,31,29,69,49
I27172,74,54,25,24,72
I27173,54,71,5,58,79
I27174,73,76,79,26,12
I27175,30,5,62,88,66
I27181,36,23,68,20,50
I27185,88,37,5,41,75
I27190,91,0,12,36,94
I27192,98,10,7,39,9
I27196,25,3,81,19,2
I27197,6,16,49,32,98
I27202,12,40,16,54,17
I27203,51,73,53,14,1
I27205,9,25,86,53,73
I27206,75,19,2,29,40
I27208,92,53,66,82,44
I27214,3,40,100,91,0
I27218,0,13,55,19,18
I27221,27,63,67,41,37
I27222,46,85,46,61,61
I27224,68,3,60,55,23
I27226,38,2,7,88,2
I27227,37,83,98,8,9
I27247,83,13,85,39,12
I27249,35,17,90,20,22
I27250,14,79,0,52,80
I27256,33,58,36,62,47
I27259,65,67,98,0,31
I27261,39,18,54,4,36
I27263,100,56,80,12,69
I27268,24,84,91,76,0
I27270,6,90,71,23,83
I27271,3,33,97,21,86
I27272,41,18,95,44,23
I27276,87,8,7,83,96
I27278,13,22,63,100,55
I27280,82,19,12,32,25
I27294,73,72,92,47,6
I27295,27,17,80,57,36
I27302,65,85,74,49,8
I27308,59,75,92,41,90
I27309,92,35,58,73,30
I27311,37,30,100,12,11
I27314,59,16,97,72,12
I27316,68,31,41,66,68
I27317,79,94,86,72,70
I27320,38,76,17,89,47
I27325,0,94,6,18,13
I27330,29,51,90,71,40
I27333,91,10,28,17,79
I27335,77,50,10,13,91
I27339,55,7,3,90,57
I27342,18,0,85,78,16
I27347,12,100,91,73,87
I27349,66,80,17,80,56
I27352,19,60,88,10,77
I27357,42,35,23,44,9
I27360,55,46,100,91,77
I27362,28,67,27,67,96
I27368,20,92,35,65,76
I27374,55,95,77,91,34
I27375,52,60,53,72,83
I27376,11,86,68,21,37
I27379,86,12,78,35,81
I27381,54,31,29,66,17
I27386,89,40,87,96,20
I27394,34,42,76,80,100
I27398,34,46,43,15,94
I27399,78,52,30,70,33
I27400,5,61,34,28,64
I27405,37,7,59,78,99
I27410,9,30,36,69,21
I27412,91,24,89,97,78
I27413,86,49,39,18,48
I27419,95,7,85,81,59
I27423,59,81,64,85,16
I27428,40,91,63,9,9
I27433,72,58,67,4,77
I27434,87,63,78,84,78
I27435,53,92,43,8,82
I27436,43,56,17,56,59
I27440,82,20,96,95,34
I27444,37,10,74,87,74
I27446,46,33,3,27,80
I27450,95,48,56,22,95
I27459,76,10,45,18,77
I27461,61,2,59,15,62
I27464,27,58,53,55,86
I27470,98,26,8,65,54
I27475,79,91,40,64,59
I27476,39,79,90,97,90
I27478,99,48,69,13,4
I27480,3,92,39,72,56
I27482,28,17,43,49,46
I27483,32,92,16,68,24
I27485,66,14,67,34,18
I27500,85,52,86,9,96
I27504,60,30,81,83,2
I27512,72,42,85,93,80
I27513,28,10,1,38,69
I27515,13,58,25,35,88
I27517,85,56,98,29,80
I27518,51,22,58,1,76
I27519,3,26,53,87,4
I27521,93,11,2,90,59
I27522,72,74,91,52,36
I27523,33,30,77,9,60
I27527,15,56,46,21,33
I27530,4,54,66,51,87
I27534,59,84,77,8,83
I27537,66,19,2,84,88
I27538,93,1,75,13,80
I27539,77,92,1,89,2
I27540,39,11,81,5,62
I27541,4,89,58,92,92
I27543,7,17,92,48,7
I27548,60,0,83,12,51
I27554,100,32,28,6,80
I27555,61,86,34,14,19
I27556,18,24,56,42,41
I27557,59,98,6,75,58
I27558,77,69,59,62,55
I27559,54,6,52,20,31
I27560,75,87,12,22,27
I27564,27,57,97,96,25
I27569,31,43,4,76,12
I27570,31,22,94,11,48
I27571,67,36,91,53,96
I27573,83,54,6,11,49
I27577,8,38,19,35,51
I27589,30,4,50,55,81
I27591,19,69,4,10,73
I27593,48,86,33,89,83
I27598,82,26,61,60,33
I27601,48,56,22,80,48
I27603,63,45,33,85,32
I27604,37,37,60,91,91
I27605,16,28,61,12,2
I27607,31,48,57,77,1
I27609,62,49,23,23,13
I27613,78,7,82,86,63
I27615,74,85,59,12,43
I27621,56,35,3,96,42
I27627,21,40,81,91,91
I27628,87,42,79,46,51
I27629,39,36,69,31,88
I27630,20,44,5,36,12
I27634,76,3,37,5,49
I27639,37,3,82,62,91
I27640,83,83,69,18,14
I27648,14,71,70,9,95
I27650,99,84,74,22,15
I27652,46,31,79,33,37
I27654,43,63,26,48,55
I27655,53,5,16,60,20
I27657,92,26,29,11,89
I27660,12,45,24,2,45
I27664,97,58,61,36,8
I27665,92,73,41,66,8
I27666,95,12,12,22,69
I27669,44,77,31,98,13
I27670,94,39,7,14,30
I27672,9,68,33,8,43
I27676,11,88,100,58,57
I27679,61,79,36,67,36
I27681,77,1,44,70,17
I27682,89,40,63,4,27
I27691,34,49,65,41,63
I27696,95,38,7,93,5
I27707,63,92,30,35,86
I27709,17,7,86,69,50
I27710,77,71,6,100,73
I27714,47,86,78,74,37
I27721,52,72,52,2,96
I27722,42,61,11,95,23
I27723,70,1,52,53,2
I27726,82,96,8,48,59
I27739,68,86,2,21,28
I27741,44,67,13,7,5
I27747,52,71,68,51,70
I27750,80,86,41,64,4
I27754,77,26,73,28,30
I27758,69,61,76,26,29
I27762,9,24,38,72,7
I27767,82,15,67,5,67
I27770,24,74,9,6,59
I27771,9,44,89,36,100
I27778,2,50,31,41,16
I27779,45,90,95,34,25
I27783,52,54,37,30,23
I27790,46,90,28,84,55
I27796,36,9,83,12,53
I27800,6,49,46,95,73
I27812,14,76,69,26,0
I27813,31,99,92,71,62
I27821,40,29,59,28,42
I27823,67,90,25,76,88
I27824,32,43,58,44,16
I27825,23,68,49,28,12
I27830,27,25,28,21,38
I27833,36,59,45,91,38
I27834,91,51,33,19,23
I27835,44,22,35,39,92
I27837,68,96,93,64,73
I27840,83,63,25,36,51
I27841,82,10,9,28,22
I27843,54,58,15,64,94
I27848,89,32,56,70,34
I27849,65,83,93,16,53
I27853,34,81,43,5,70
I27856,18,77,90,75,20
I27859,92,29,66,54,44
I27870,2,81,67,6,92
I27872,33,43,44,71,6
I27874,90,98,98,2,53
I27875,77,16,71,81,23
I27882,1,85,3,14,39
I27887,39,36,64,12,82
I27897,81,52,96,42,39
I27898,25,1,63,75,49
I27906,35,10,48,38,11
I27907,71,12,91,100,38
I27916,23,59,61,19,55
I27918,52,8,86,23,96
I27920,5,100,5,6,3
I27927,45,100,6,43,41
I27931,55,66,13,98,46
I27933,43,33,18,39,37
I27941,49,47,60,70,80
I27942,0,23,22,20,95
I27943,14,81,58,51,20
I27944,68,35,12,49,28
I27946,81,66,50,69,61
I27947,35,47,58,8,85
I27950,55,61,39,29,42
I27952,76,51,63,74,3
I27953,69,5,67,1,49
I27954,70,27,73,13,2
I27955,59,14,64,80,63
I27958,74,65,67,90,14
I27960,91,71,94,100,20
I27966,65,15,7,60,77
I27969,79,31,85,3,12
I27973,65,88,63,18,70
I27975,27,11,23,54,51
I27983,12,26,92,44,87
I27986,64,10,25,37,43
I27994,96,36,38,73,28
I27997,45,56,19,63,25
I28000,64,58,59,10,75
I28003,91,15,83,68,59
I28004,11,69,53,3,63
I28007,47,91,10,30,49
I28011,88,94,54,81,9
I28015,80,34,58,77,15
I28016,56,28,74,11,38
I28017,76,6,4,51,81
I28018,38,47,44,26,14
I28021,66,93,18,49,44
I28027,42,90,79,70,43
I28030,3,69,57,45,28
I28034,75,4,89,42,99
I28039,8,92,33,69,69
I28041,0,87,91,22,17
I28043,73,94,66,97,58
I28046,23,20,80,40,10
I28049,25,70,13,57,10
I28052,69,17,39,54,25
I28053,87,24,30,38,76
I28054,14,21,72,94,38
I28056,88,36,18,33,27
I28057,4,68,46,77,94
I28058,51,19,93,41,7
I28059,6,27,73,33,56
I28063,17,46,96,9,67
I28066,6,76,57,23,93
I28068,46,91,21,66,2
I28072,37,75,2,70,31
I28074,3,96,59,54,87
I28079,1,5,29,13,45
I28081,3,7,98,98,79
I28085,90,28,53,36,95
I28086,78,64,38,71,12
I28088,29,66,35,33,80
I28095,31,86,15,55,11
I28098,12,28,81,12,81
I28100,86,95,59,48,87
I28101,11,63,81,44,31
I28114,23,40,77,25,46
I28118,86,6,64,6,44
I28119,8,17,88,69,65
I28122,20,84,64,43,94
I28125,71,1,13,9,35
I28128,46,48,61,7,9
I28136,44,77,100,70,17
I28145,7,31,69,15,61
I28152,85,5,53,92,2
I28155,77,4,79,37,94
I28156,0,49,13,80,45
I28158,41,28,95,79,48
I28159,74,13,4,32,47
I28169,12,81,87,12,76
I28170,31,22,49,84,43
I28172,7,9,73,89,83
I28174,5,32,85,78,95
I28179,11,80,70,94,90
I28182,19,45,97,65,23
I28184,93,79,81,23,78
I28185,24,29,59,31,82
I28186,50,46,56,13,44
I28187,18,72,9,10,79
I28188,99,70,28,73,39
I28189,63,65,80,19,93
I28190,99,87,44,95,50
I28194,45,8,68,76,9
I28198,59,74,66,13,33
I28202,94,32,25,90,41
I28203,63,39,39,5,54
I28206,63,74,59,32,29
I28207,35,67,8,67,18
I28208,16,58,61,3,58
I28209,78,90,44,76,2
I28214,4,58,61,38,75
I28215,93,10,98,53,55
I28219,36,73,21,96,66
I28221,66,41,32,23,57
I28222,90,71,2,68,86
I28231,67,72,33,63,94
I28232,3,61,21,44,91
I28235,97,44,95,74,61
I28238,78,100,51,20,79
I28240,47,20,79,28,59
I28241,72,8,66,39,39
I28242,13,43,31,32,40
I28248,100,43,44,44,4
I28249,80,52,33,54,25
I28258,30,44,58,55,11
I28261,80,20,55,79,54
I28262,92,22,61,29,49
I28265,95,23,96,87,83
I28266,55,19,44,24,12
I28267,71,60,91,35,97
I28269,9,94,82,82,81
I28272,88,62,41,65,87
I28274,5,73,26,45,47
I28278,25,83,38,50,40
I28279,40,94,97,71,24
I28284,50,40,54,13,79
I28289,32,72,5,30,91
I28294,32,83,42,43,99
I28297,56,24,54,78,14
I28302,21,13,70,26,79
I28304,0,56,1,53,62
I28306,24,55,41,68,52
I28309,27,43,52,43,2
I28311,57,13,95,78,97
I28312,55,56,42,57,69
I28316,40,4,74,7,79
I28322,25,56,36,51,21
I28323,69,81,40,99,62
I28327,98,81,74,78,49
I28329,56,41,83,15,77
I28338,61,18,47,98,93
I28341,55,73,84,82,68
I28346,52,55,63,8,7
I28347,50,76,46,81,2
I28355,92,49,14,70,89
I28362,40,65,53,73,43
I28363,50,11,96,76,98
I28366,54,64,62,90,49
I28371,7,99,8,28,3
I28386,10,13,28,28,90
I28396,36,52,96,92,80
I28397,77,35,65,92,33
I28399,23,70,16,5,34
I28400,39,54,80,19,22
I28405,63,93,68,26,98
I28412,68,81,55,5,98
I28413,70,75,43,9,79
I28414,22,14,80,35,44
I28415,67,39,87,23,61
I28420,96,14,49,17,47
I28429,42,30,21,10,7
I28433,43,7,65,39,8
I28434,68,7,83,33,97
I28437,74,97,49,61,46
I28440,17,72,27,38,74
I28442,22,26,83,30,37
I28445,44,73,99,11,49
I28446,76,8,37,11,18
I28447,20,75,56,74,76
I28449,33,76,18,85,26
I28451,39,72,5,100,53
I28454,42,41,77,100,47
I28457,24,13,53,15,35
I28459,85,0,77,98,64
I28463,56,24,70,86,40
I28464,25,98,31,22,32
I28469,77,100,57,92,91
I28476,18,91,67,21,91
I28480,100,81,48,30,25
I28487,11,71,18,42,49
I28489,88,68,76,62,53
I28491,90,31,56,64,32
I28492,71,68,22,23,48
I28493,62,57,59,8,60
I28500,72,90,83,93,4
I28503,10,14,61,84,29
I28505,30,85,53,36,68
I28508,25,6,98,53,23
I28510,34,76,21,43,10
I28512,25,12,85,28,60
I28514,93,99,76,67,3
I28515,51,90,28,76,92
I28516,81,33,19,42,31
I28521,73,47,74,70,30
I28526,38,18,23,46,69
I28529,76,74,86,80,94
I28531,26,23,55,27,11
I28535,57,79,35,32,62
I28537,60,38,100,39,20
I28542,97,90,51,16,79
I28547,64,14,12,20,45
I28554,69,37,9,54,94
I28556,98,35,4,51,12
I28559,37,76,67,97,82
I28560,50,71,63,1,54
I28561,98,60,62,52,17
I28566,5,79,50,25,42
I28567,54,74,13,30,98
I28568,74,25,42,4,56
I28569,98,6,22,13,14
I28572,10,7,7,75,39
I28581,88,1,95,43,79
I28582,5,24,72,89,80
I28583,74,34,87,27,13
I28585,89,22,84,27,11
I28586,59,41,63,61,83
I28588,40,65,46,9,23
I28596,39,7,19,45,52
I28598,30,96,83,85,74
I28604,95,76,61,90,32
I28606,75,95,76,78,90
I28609,44,84,89,51,84
I28612,46,13,82,81,45
I28614,19,67,47,21,16
I28616,30,24,79,22,35
I28618,81,75,7,71,69
I28623,62,52,84,68,15
I28625,21,93,25,26,50
I28626,67,29,88,56,93
I28628,36,60,64,83,80
I28631,50,16,8,32,81
I28632,6,8,73,66,15
I28633,1,76,71,28,65
I28637,53,85,92,24,83
I28639,13,9,92,10,19
I28640,26,82,88,27,7
I28641,44,44,1,4,35
I28642,22,89,99,100,90
I28652,13,19,43,29,62
I28663,99,11,62,76,93
I28675,61,20,54,86,10
I28679,31,35,9,91,34
I28683,75,32,12,69,27
I28684,49,95,11,100,50
I28687,90,67,59,90,1
I28689,54,26,12,99,26
I28690,37,72,1,22,89
I28691,43,59,12,34,54
I28697,8,18,59,3,40
I28699,19,83,10,12,80
I28702,24,46,70,65,42
I28703,87,16,21,96,37
I28704,83,73,13,4,93
I28705,51,49,19,12,73
I28706,18,6,18,79,51
I28709,39,9,3,20,8
I28711,52,9,2,13,24
I28712,72,60,15,97,35
I28713,86,4,48,6,7
I28724,91,69,86,86,49
I28726,52,64,7,30,63
I28728,9,94,69,86,73
I28734,24,15,73,10,3
I28735,98,51,81,44,61
I28744,40,7,12,74,20
I28746,63,47,81,58,65
I28747,5,55,58,95,63
I28748,5,84,32,14,67
I28752,56,39,85,66,33
I28754,81,56,61,78,64
I28755,35,16,14,21,10
I28759,17,28,16,60,64
I28760,81,24,2,97,55
I28762,67,79,99,79,15
I28764,94,99,75,38,88
I28768,29,24,62,77,96
I28769,66,27,32,44,60
I28770,28,40,85,92,11
I28772,59,17,69,87,18
I28773,83,70,50,62,90
I28776,95,32,18,13,59
I28788,6,14,30,55,99
I28793,84,33,67,44,33
I28796,61,48,93,86,96
I28798,41,26,25,34,30
I28799,1,32,47,67,38
I28802,86,7,72,63,57
I28810,31,16,18,79,47
I28811,75,41,7,25,35
I28817,62,57,30,10,57
I28825,95,88,8,17,89
I28826,76,8,75,8,33
I28832,61,93,10,75,7
I28833,5,62,55,71,12
I28835,56,82,35,65,32
I28837,82,74,9,9,35
I28838,15,33,81,87,55
I28839,96,95,35,75,56
I28842,82,34,30,36,80
I28843,70,89,22,93,21
I28845,14,20,19,68,72
I28847,94,54,68,75,14
I28848,68,26,35,67,26
I28850,10,36,73,11,67
I28852,15,99,9,70,97
I28854,34,27,41,7,14
I28855,53,96,24,8,21
I28859,15,41,88,39,50
I28861,38,57,33,18,14
I28867,42,9,80,20,38
I28870,97,2,42,43,34
I28872,87,51,4,100,44
I28873,1,7,36,87,94
I28874,62,54,56,74,17
I28877,32,50,87,86,99
I28887,75,84,3,99,52
I28889,68,75,60,85,62
I28890,45,91,57,7,18
I28902,32,12,36,85,65
I28905,81,69,45,29,24
I28907,46,100,45,75,76
I28908,50,92,16,96,32
I28909,75,66,63,22,34
I28911,77,99,57,6,5
I28917,18,72,91,99,83
I28919,57,24,92,0,96
I28928,21,78,46,86,24
I28938,84,81,16,57,48
I28943,52,6,99,0,4
I28953,13,72,27,81,17
I28954,18,78,10,74,52
I28955,34,65,15,11,31
I28956,73,78,26,45,32
I28957,51,93,73,5,55
I28961,67,2,7,61,11
I28967,65,68,37,24,76
I28969,90,99,5,67,96
I28970,78,10,28,11,94
I28971,42,19,53,30,46
I28976,77,4,30,1,45
I28979,65,69,8,69,9
I28981,82,18,26,31,68
I28986,66,14,0,86,56
I28990,29,87,89,60,15
I28994,38,0,23,30,95
I28997,73,55,5,76,75
I28998,60,51,97,9,56
I28999,53,65,22,41,65
I29003,89,46,100,11,99
I29004,47,65,42,63,68
I29006,36,84,8,27,66
I29009,27,54,45,32,25
I29013,84,30,67,90,87
I29021,75,73,52,83,100
I29024,28,98,57,94,72
I29029,16,36,40,59,42
I29035,59,75,24,86,61
I29036,73,67,76,42,5
I29042,52,13,58,49,5
I29043,61,20,17,89,65
I29045,65,68,21,91,75
I29046,55,72,19,32,28
I29053,88,8,55,41,46
I29057,85,2,17,36,62
I29058,9,74,55,82,8
I29062,24,18,91,28,40
I29064,21,70,41,76,92
I29071,58,34,1,47,93
I29077,58,47,89,99,62
I29081,89,45,18,80,89
I29085,57,37,57,22,21
I29092,89,27,83,8,99
I29093,11,42,41,37,7
I29096,68,91,6,22,63
I29097,98,86,13,10,52
I29102,37,90,13,42,3
I29111,79,99,59,91,56
I29112,24,70,44,57,93
I29115,3,5,84,62,86
I29122,70,51,55,1,72
I29123,63,76,75,52,64
I29126,89,11,7,94,87
I29127,9,97,79,66,22
I29132,35,61,4,65,52
I29138,57,36,86,20,99
I29142,25,70,57,42,38
I29145,0,46,81,25,38
I29148,78,14,47,86,21
I29152,95,76,24,63,37
I29155,65,83,83,4,71
I29160,39,9,89,100,36
I29166,76,87,24,17,78
I29168,74,80,78,11,68
I29170,95,3,52,95,36
I29176,26,74,59,96,77
I29182,37,32,72,21,63
I29186,49,41,85,9,82
I29189,56,63,25,33,91
I29191,100,48,46,78,98
I29193,67,57,27,57,15
I29199,60,75,93,2,18
I29200,15,86,57,59,71
I29202,38,43,54,29,84
I29204,20,82,92,4,75
I29205,77,15,29,71,24
I29206,51,11,34,6,48
I29209,0,46,40,28,11
I29211,13,54,60,70,73
I29213,90,0,54,31,71
I29214,4,73,95,99,2
I29216,34,68,98,83,96
I29217,36,31,9,16,54
I29219,9,71,91,68,89
I29226,93,7,81,73,11
I29227,9,80,29,56,70
I29228,49,73,82,60,32
I29230,53,72,37,16,28
I29235,89,73,34,42,89
I29236,65,61,54,20,100
I29239,25,42,79,94,43
I29242,2,98,58,23,16
I29244,8,26,90,19,84
I29252,92,4,25,67,67
I29255,28,97,86,21,66
I29257,26,33,27,98,16
I29273,27,49,31,34,6
I29279,89,4,79,66,27
I29282,8,30,68,11,9
I29283,27,33,20,27,2
I29284,33,75,27,96,27
I29287,51,9,66,28,57
I29288,3,55,74,56,58
I29290,62,75,55,50,3
I29293,5,7,9,76,38
I29295,11,22,99,92,22
I29298,79,83,20,45,30
I29300,1,3,95,44,88
I29303,80,12,39,5,20
I29305,7,15,55,22,76
I29307,75,13,48,94,47
I29309,2,61,95,53,11
I29311,65,6,42,49,45
I29314,83,48,84,36,99
I29317,86,53,47,9,78
I29321,0,70,50,72,68
I29322,6,94,86,9,50
I29325,82,27,98,75,53
I29328,50,22,37,26,20
I29331,95,100,68,73,50
I29333,66,73,87,52,18
I29335,59,26,47,79,54
I29336,11,33,80,5,73
I29337,26,81,7,86,4
I29338,61,41,84,90,33
I29340,53,6,67,57,53
I29343,85,44,1,36,44
I29347,65,35,29,30,35
I29356,5,88,83,64,4
I29360,24,28,98,19,50
I29362,17,68,15,78,35
I29363,42,78,94,61,17
I29365,98,10,58,99,60
I29369,75,12,23,65,23
I29370,53,46,49,92,56
I29371,93,80,61,81,51
I29372,79,53,12,63,21
I29374,92,26,98,80,76
I29377,37,92,92,99,49
I29384,32,24,26,18,40
I29385,64,95,68,4,25
I29386,19,16,50,75,11
I29388,99,91,5,51,58
I29392,75,51,94,97,58
I29398,93,43,93,52,64
I29399,74,97,82,85,5
I29402,84,87,6,94,86
I29404,73,49,9,67,94
I29406,84,11,94,91,65
I29407,78,84,41,33,37
I29412,4,57,80,56,77
I29416,67,100,50,57,5
I29418,99,36,79,91,64
I29423,99,40,93,13,77
I29429,98,86,35,79,54
I29432,71,52,7,52,21
I29434,36,47,90,54,95
I29437,83,39,24,52,77
I29447,43,25,4,31,75
I29449,90,28,92,32,26
I29456,53,99,11,9,81
I29457,34,53,90,65,36
I29458,2,32,36,24,22
I29463,77,3,30,87,19
I29466,82,72,34,40,38
I29469,35,17,50,72,31
I29471,3,98,17,28,48
I29473,12,1,99,17,81
I29476,62,92,81,27,56
I29478,81,97,3,66,69
I29479,92,28,50,26,44
I29481,26,50,1,48,100
I29484,41,0,73,96,4
I29485,34,96,42,54,21
I29491,75,53,36,19,20
I29492,61,15,48,16,17
I29493,1,82,19,45,61
I29494,39,72,17,12,13
I29497,22,84,93,39,42
I29499,57,28,6,82,26
I29503,13,44,74,7,12
I29504,87,83,21,68,89
I29506,79,17,31,14,36
I29513,17,76,56,81,74
I29520,34,20,81,40,61
I29521,15,5,15,60,61
I29524,47,28,65,88,100
I29525,90,84,36,3,56
I29527,63,0,50,72,73
I29528,25,23,68,97,34
I29530,78,86,52,73,82
I29533,47,37,61,48,19
I29537,49,41,50,52,27
I29538,94,44,84,6,25
I29539,3,42,28,7,58
I29540,17,59,99,71,60
I29541,6,10,15,18,98
I29542,95,96,66,41,49
I29545,64,58,20,71,52
I29547,5,67,20,98,25
I29550,21,67,13,39,100
I29552,84,91,46,10,88
I29564,59,98,98,83,25
I29565,60,49,31,92,23
I29569,24,11,34,78,68
I29570,36,8,3,32,43
I29576,74,24,49,32,39
I29577,65,44,32,57,50
I29579,17,2,61,47,17
I29582,48,99,86,31,26
I29585,76,24,99,29,78
I29591,86,71,2,64,55
I29596,67,86,52,94,52
I29602,15,63,12,86,34
I29603,75,81,86,2,5
I29607,93,53,2,77,87
I29609,45,76,92,0,84
I29612,66,88,7,99,91
I29618,21,52,68,7,63
I29620,95,8,26,78,91
I29625,19,37,80,69,42
I29630,6,80,13,43,63
I29635,47,23,7,40,10
I29640,51,76,58,26,24
I29645,26,43,63,6,65
I29646,3,87,69,85,63
I29650,67,36,59,49,53
I29655,31,22,85,51,29
I29663,67,25,43,65,74
I29665,64,60,31,87,96
I29666,90,12,36,24,82
I29667,98,4,21,94,92
I29670,39,98,52,22,13
I29673,32,53,9,53,4
I29684,85,98,37,16,30
I29685,23,54,36,32,90
I29690,48,7,58,17,100
I29693,40,95,9,80,67
I29694,53,1,77,84,28
I29695,65,34,77,89,54
I29696,83,27,73,56,99
I29697,33,64,26,86,26
I29708,62,30,92,6,84
I29709,0,33,93,19,13
I29711,42,67,62,62,98
I29716,1,41,12,6,47
I29721,52,66,54,81,3
I29724,96,14,71,89,10
I29725,27,68,82,69,53
I29728,68,90,87,91,2
I29731,95,51,24,63,78
I29735,49,9,54,85,98
I29737,98,10,94,38,20
I29738,33,55,13,36,44
I29740,37,83,4,67,92
I29742,4,67,55,36,34
I29744,55,54,18,40,70
I29745,93,19,85,53,80
I29747,66,53,11,21,6
I29750,35,84,91,1,65
I29752,8,70,84,30,80
I29755,6,19,53,25,36
I29756,99,94,41,78,62
I29762,24,0,86,84,58
I29764,44,19,93,39,28
I29772,59,75,44,61,16
I29773,58,9,70,20,68
I29781,66,36,44,84,11
I29787,98,20,60,18,60
I29790,37,24,91,31,75
I29793,55,8,19,12,64
I29796,43,83,72,38,38
I29798,37,30,28,67,6
I29800,76,27,49,7,31
I29810,60,60,65,30,80
I29811,92,57,76,18,58
I29813,33,32,42,8,100
I29816,0,85,32,13,68
I29819,6,60,15,45,65
I29825,82,96,63,5,100
I29830,47,12,95,22,85
I29831,61,61,88,16,56
I29832,90,31,38,24,27
I29835,36,18,50,51,4
I29844,92,17,63,84,49
I29856,47,77,24,54,87
I29859,26,77,69,41,25
I29862,75,86,55,14,80
I29867,23,44,74,70,33
I29868,2,51,65,24,71
I29873,48,12,38,45,47
I29875,37,3,40,88,49
I29877,86,54,69,88,66
I29878,66,40,32,7,44
I29883,10,89,83,94,84
I29886,88,57,11,51,28
I29887,66,95,21,68,35
I29888,12,38,9,35,3
I29890,91,30,43,62,30
I29893,97,92,70,9,19
I29894,4,23,12,18,42
I29897,60,69,36,23,5
I29899,73,17,49,58,5
I29901,58,11,59,74,16
I29902,70,6,39,34,100
I29903,94,32,57,97,47
I29904,38,63,29,14,83
I29906,76,64,52,58,11
I29907,13,87,23,55,27
I29908,93,39,28,76,42
I29911,53,20,13,88,61
I29912,55,39,65,98,50
I29913,56,49,100,36,34
I29916,20,41,14,91,75
I29919,94,12,92,80,75
I29920,10,48,42,17,100
I29921,23,22,40,53,95
I29922,5,4,43,74,2
I29928,63,45,11,67,61
I29932,100,28,92,75,65
I29933,94,45,77,58,27
I29934,71,79,70,16,39
I29939,16,42,15,83,3
I29944,80,40,88,53,3
I29945,41,54,19,54,89
I29946,53,97,9,27,18
I29947,8,7,89,31,98
I29948,48,6,76,91,26
I29949,42,22,60,85,55
I29950,84,36,98,67,6
I29954,67,28,8,62,93
I29957,42,79,18,92,39
I29958,95,67,34,6,48
I29961,40,81,42,44,6
I29962,77,67,67,67,5
I29963,48,78,59,82,87
I29964,68,84,26,19,20
I29968,96,52,61,84,33
I29972,97,18,60,76,55
I29975,85,65,27,72,11
I29983,17,33,32,49,76
I29984,43,95,89,94,25
I29987,32,72,27,68,24
